Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2010,699,2,156,"H3","251620",1,,,2665855,0
2010,699,1,156,"H3","251690",8,227,227,11,6
2010,699,2,156,"H3","251690",8,1377258,1377258,353954,6
2010,699,1,156,"H3","251710",8,66000,66000,21013,0
2010,699,2,156,"H3","251710",1,,,11753,0
2010,699,1,156,"H3","2518",1,,168000,138015,0
2010,699,1,156,"H3","251810",8,168000,168000,138015,0
2010,699,1,156,"H3","2519",1,,22563937,10311597,0
2010,699,2,156,"H3","2519",1,,10469,4676,4
2010,699,1,156,"H3","251990",8,22563937,22563937,10311597,0
2010,699,2,156,"H3","251990",8,10469,10469,4676,6
2010,699,1,156,"H3","2520",1,,1236975,393857,0
2010,699,2,156,"H3","2520",1,,,35068,0
2010,699,1,156,"H3","252010",8,128000,128000,29782,0
2010,699,2,156,"H3","252010",1,,,55,0
2010,699,1,156,"H3","252020",8,1108975,1108975,364074,0
2010,699,2,156,"H3","252020",8,124201,124201,35014,6
2010,699,2,156,"H3","252100",1,,,36155,0
2010,699,1,156,"H3","252100",8,18761000,18761000,569031,0
2010,699,1,156,"H3","2522",8,768500,768500,337323,0
2010,699,1,156,"H3","252220",8,130000,130000,13668,0
2010,699,1,156,"H3","252310",8,205988992,205988992,9965650,0
2010,699,1,156,"H3","252329",8,300000,300000,22952,0
2010,699,1,156,"H3","2524",1,,2387396,1371259,0
2010,699,2,156,"H3","2524",1,,,163,0
2010,699,1,156,"H3","252490",8,2387396,2387396,1371259,0
2010,699,2,156,"H3","252490",1,,,163,0
2010,699,1,156,"H3","2525",1,,240828,123250,0
2010,699,2,156,"H3","2525",1,,,22410184,0
2010,699,1,156,"H3","252510",8,198536,198536,84298,0
2010,699,2,156,"H3","252510",1,,,739568,0
2010,699,1,156,"H3","252520",8,39292,39292,31673,0
2010,699,2,156,"H3","252520",8,17677926,17677926,13944479,6
2010,699,1,156,"H3","252530",8,3000,3000,7279,0
2010,699,2,156,"H3","252530",8,21100688,21100688,7726137,6
2010,699,1,156,"H3","252610",8,117036,117036,86731,0
2010,699,2,156,"H3","252610",8,199909,199909,34087,6
2010,699,1,156,"H3","252620",8,1395563,1395563,791237,0
2010,699,2,156,"H3","252620",8,4236498,4236498,1843500,6
2010,699,1,156,"H3","252810",8,252000,252000,63590,0
2010,699,1,156,"H3","252910",8,157000,157000,43998,0
2010,699,2,156,"H3","252910",8,20737682,20737682,1614703,6
2010,699,1,156,"H3","252922",8,110926800,110926800,32085093,0
2010,699,2,156,"H3","253010",1,,,23174,0
2010,699,1,156,"H3","253010",8,511200,511200,53283,0
2010,699,1,156,"H3","253090",8,6227229,6227229,872366,0
2010,699,2,156,"H3","253090",8,19390,19390,10542,6
2010,699,1,156,"H3","26",1,,,38307929,0
2010,699,2,156,"H3","26",1,,,6347289345,0
2010,699,1,156,"H3","2601",8,13026000,13026000,15269,0
2010,699,2,156,"H3","2601",8,125520200166,125520200166,5744315854,6
2010,699,2,156,"H3","260111",8,125413146723,125413146723,5735979989,6
2010,699,2,156,"H3","260112",8,107053443,107053443,8335865,6
2010,699,1,156,"H3","260120",8,13026000,13026000,15269,0
2010,699,1,156,"H3","2602",1,,11181607,3527220,0
2010,699,2,156,"H3","2602",1,,,16428576,0
2010,699,2,156,"H3","2603",8,76141,76141,106920,6
2010,699,1,156,"H3","2603",8,44000,44000,47131,0
2010,699,1,156,"H3","260300",8,44000,44000,47131,0
2010,699,2,156,"H3","260300",8,76141,76141,106920,6
2010,699,1,156,"H3","2606",1,,56847876,23866571,0
2010,699,2,156,"H3","2606",1,,,25875,0
2010,699,1,156,"H3","260700",8,351000,351000,415723,0
2010,699,2,156,"H3","260700",8,128963657,128963657,111824635,6
2010,699,2,156,"H3","2608",8,469350607,469350607,225300000,6
2010,699,1,156,"H3","2609",8,25000,25000,219933,0
2010,699,1,156,"H3","260900",8,25000,25000,219933,0
2010,699,1,156,"H3","2610",8,484850,484850,263143,0
2010,699,2,156,"H3","2610",8,316113596,316113596,107924865,6
2010,699,1,156,"H3","261000",8,484850,484850,263143,0
2010,699,2,156,"H3","261000",8,316113596,316113596,107924865,6
2010,699,1,156,"H3","2613",8,250034,250034,6787815,0
2010,699,1,156,"H3","261390",8,40000,40000,1000807,0
2010,699,1,156,"H3","2615",8,1458385,1458385,1326361,0
2010,699,2,156,"H3","2615",8,3099571,3099571,3743825,6
2010,699,1,156,"H3","2617",8,84411,84411,311929,0
2010,699,2,156,"H3","2617",8,2380,2380,16380,6
2010,699,1,156,"H3","261710",8,82461,82461,311389,0
2010,699,1,156,"H3","261790",8,1950,1950,540,0
2010,699,2,156,"H3","261790",8,2380,2380,16380,6
2010,699,1,156,"H3","2619",1,,2000,407,0
2010,699,2,156,"H3","2619",1,,,83115046,0
2010,699,1,156,"H3","261900",8,2000,2000,407,0
2010,699,2,156,"H3","261900",1,,,83115046,0
2010,699,1,156,"H3","262030",8,52000,52000,200338,0
2010,699,1,156,"H3","2621",1,,647000,223076,0
2010,699,2,156,"H3","2621",1,,,5849,0
2010,699,1,156,"H3","262190",8,647000,647000,223076,0
2010,699,2,156,"H3","262190",1,,,5849,0
2010,699,1,156,"H3","27",1,,,637557813,0
2010,699,2,156,"H3","27",1,,,372090748,0
2010,699,1,156,"H3","2701",8,201500000,201500000,25750960,0
2010,699,2,156,"H3","2701",8,443,443,30,6
2010,699,1,156,"H3","270111",8,5063000,5063000,2018014,0
2010,699,2,156,"H3","270119",8,443,443,30,6
2010,699,1,156,"H3","270119",8,196437000,196437000,23732945,0
2010,699,1,156,"H3","270300",8,21000,21000,12185,0
2010,699,1,156,"H3","2707",8,390400,390400,514246,0
2010,699,2,156,"H3","2707",8,43732075,43732075,26937233,6
2010,699,1,156,"H3","270730",8,2800,2800,13294,0
2010,699,1,156,"H3","270740",8,360000,360000,414249,0
2010,699,2,156,"H3","270750",8,1376188,1376188,972196,6
2010,699,1,156,"H3","270791",8,26600,26600,83665,0
2010,699,1,156,"H3","270799",8,1000,1000,3038,0
2010,699,2,156,"H3","270799",8,42355888,42355888,25965037,6
2010,699,1,156,"H3","270810",8,12022000,12022000,4735212,0
2010,699,1,156,"H3","270900",8,249191008,249191008,146962983,0
2010,699,2,156,"H3","270900",8,23516051,23516051,10092123,6
2010,699,2,156,"H3","271011",8,274385827,274385827,181388480,6
2010,699,1,156,"H3","271099",8,57000,57000,1364,0
2010,699,1,156,"H3","271112",8,1058243,1058243,887207,0
2010,699,2,156,"H3","271112",8,13,13,6,6
2010,699,1,156,"H3","271113",8,6341000,6341000,4976507,0
2010,699,1,156,"H3","271114",8,1,1,3320,0
2010,699,1,156,"H3","271119",8,2600000,2600000,2192245,0
2010,699,1,156,"H3","271129",8,20000,20000,148435,0
2010,699,1,156,"H3","2712",8,12035882,12035882,19691262,0
2010,699,2,156,"H3","2712",8,188977,188977,286363,6
2010,699,1,156,"H3","271220",8,9639889,9639889,15537610,0
2010,699,2,156,"H3","271220",8,179863,179863,270721,6
2010,699,1,156,"H3","271320",8,460300,460300,238386,0
2010,699,1,156,"H3","271410",8,4245,4245,2107,0
2010,699,1,156,"H3","271490",8,216481,216481,98981,0
2010,699,1,156,"H3","2715",8,64700,64700,38374,0
2010,699,1,156,"H3","271500",8,64700,64700,38374,0
2010,699,1,156,"H3","28",1,,,515246819,0
2010,699,2,156,"H3","28",1,,,208265135,0
2010,699,1,156,"H3","280110",8,5035,5035,160700,0
2010,699,1,156,"H3","280120",8,1250,1250,36857,0
2010,699,2,156,"H3","280120",8,18188,18188,528221,6
2010,699,1,156,"H3","2802",1,,727065,1254398,0
2010,699,1,156,"H3","280300",8,23619520,23619520,23425354,0
2010,699,2,156,"H3","280300",8,736193,736193,862405,6
2010,699,1,156,"H3","280430",1,,7021,4569,0
2010,699,1,156,"H3","280440",1,,1435,39231,0
2010,699,1,156,"H3","280450",8,170,170,44798,0
2010,699,1,156,"H3","280461",8,26960880,26960880,62033308,0
2010,699,1,156,"H3","280469",8,29793,29793,185448,0
2010,699,2,156,"H3","280469",8,26,26,55,6
2010,699,1,156,"H3","280470",8,9786173,9786173,28895215,0
2010,699,1,156,"H3","280490",8,33796,33796,2487389,0
2010,699,2,156,"H3","280490",8,76035,76035,3739942,6
2010,699,1,156,"H3","2805",1,,8183030,26078478,0
2010,699,2,156,"H3","2805",1,,,19518,0
2010,699,1,156,"H3","280511",8,5971806,5971806,12483862,0
2010,699,2,156,"H3","280511",1,,,2,0
2010,699,1,156,"H3","280512",8,1699019,1699019,6322623,0
2010,699,1,156,"H3","280530",8,357958,357958,3049023,0
2010,699,1,156,"H3","280610",8,50,50,10335,0
2010,699,1,156,"H3","280700",8,11396,11396,775106,0
2010,699,2,156,"H3","2808",8,54993,54993,22332,6
2010,699,1,156,"H3","2809",8,9406062,9406062,10089569,0
2010,699,1,156,"H3","280910",8,1634393,1634393,2459727,0
2010,699,1,156,"H3","280920",8,7771669,7771669,7629842,0
2010,699,1,156,"H3","2810",8,95554,95554,190507,0
2010,699,1,156,"H3","281000",8,95554,95554,190507,0
2010,699,2,156,"H3","2811",1,,,1613361,0
2010,699,1,156,"H3","2811",1,,6452449,6402016,0
2010,699,1,156,"H3","281119",8,644753,644753,1410486,0
2010,699,2,156,"H3","281119",1,,,98344,0
2010,699,1,156,"H3","281122",8,2741827,2741827,2069018,0
2010,699,2,156,"H3","281122",8,898595,898595,1515017,6
2010,699,1,156,"H3","281210",8,326365,326365,1750845,0
2010,699,1,156,"H3","281390",8,468425,468425,688567,0
2010,699,1,156,"H3","281410",8,14669,14669,6152,0
2010,699,1,156,"H3","281420",8,210,210,405,0
2010,699,2,156,"H3","281420",8,134,134,101,6
2010,699,1,156,"H3","2815",1,,19533495,10428572,0
2010,699,2,156,"H3","2815",1,,149958,128842,4
2010,699,1,156,"H3","281511",8,6830721,6830721,3377734,0
2010,699,2,156,"H3","281511",8,75984,75984,35134,6
2010,699,1,156,"H3","281512",8,2077070,2077070,986373,0
2010,699,1,156,"H3","281520",8,10623504,10623504,6035159,0
2010,699,2,156,"H3","281520",8,73973,73973,93708,6
2010,699,1,156,"H3","2816",1,,673917,453181,0
2010,699,1,156,"H3","281610",8,347246,347246,205618,0
2010,699,1,156,"H3","2817",8,31518,31518,32431,0
2010,699,2,156,"H3","2817",8,43253,43253,66781,6
2010,699,1,156,"H3","281810",8,85122,85122,62347,0
2010,699,2,156,"H3","281810",8,4952,4952,4857,6
2010,699,1,156,"H3","2819",1,,258033,820455,0
2010,699,1,156,"H3","2820",8,6975199,6975199,9853970,0
2010,699,1,156,"H3","282010",8,6767723,6767723,9372499,0
2010,699,1,156,"H3","282090",8,207476,207476,481471,0
2010,699,2,156,"H3","2821",8,444361,444361,503934,6
2010,699,1,156,"H3","2821",8,10654173,10654173,11565542,0
2010,699,2,156,"H3","282110",8,339753,339753,434225,6
2010,699,1,156,"H3","282110",8,10619173,10619173,11534708,0
2010,699,1,156,"H3","282120",8,35000,35000,30834,0
2010,699,2,156,"H3","282120",8,104608,104608,69709,6
2010,699,1,156,"H3","2822",8,36792,36792,617851,0
2010,699,1,156,"H3","2823",1,,4248847,8047592,0
2010,699,2,156,"H3","2823",1,,,6385338,0
2010,699,1,156,"H3","282300",8,4248847,4248847,8047592,0
2010,699,2,156,"H3","282300",1,,,6385338,0
2010,699,1,156,"H3","282510",8,1058456,1058456,3516526,0
2010,699,1,156,"H3","282540",8,11006,11006,146167,0
2010,699,1,156,"H3","282580",8,2045018,2045018,15627591,0
2010,699,1,156,"H3","282590",8,7281706,7281706,7956129,0
2010,699,2,156,"H3","282590",1,,,258,0
2010,699,1,156,"H3","2826",1,,17382219,19035126,0
2010,699,2,156,"H3","2826",1,,,7381,0
2010,699,1,156,"H3","282612",8,15721335,15721335,15419274,0
2010,699,1,156,"H3","282619",8,279795,279795,920520,0
2010,699,2,156,"H3","282619",1,,,7381,0
2010,699,1,156,"H3","282630",8,516159,516159,520239,0
2010,699,1,156,"H3","282690",8,864930,864930,2175093,0
2010,699,1,156,"H3","2827",1,,20146805,9846272,0
2010,699,2,156,"H3","2827",1,,,3435738,0
2010,699,1,156,"H3","282720",8,1281378,1281378,1337219,0
2010,699,1,156,"H3","282732",8,129023,129023,52909,0
2010,699,2,156,"H3","282732",8,236733,236733,200319,6
2010,699,1,156,"H3","282751",8,102078,102078,256008,0
2010,699,2,156,"H3","282751",8,5769,5769,12136,6
2010,699,1,156,"H3","282760",8,11981,11981,206835,0
2010,699,2,156,"H3","282760",8,101779,101779,2639512,6
2010,699,1,156,"H3","2828",8,656131,656131,949089,0
2010,699,2,156,"H3","2828",8,2,2,2,6
2010,699,1,156,"H3","282810",8,75700,75700,61193,0
2010,699,1,156,"H3","282890",8,580431,580431,887896,0
2010,699,2,156,"H3","282890",8,2,2,2,6
2010,699,1,156,"H3","2829",8,16487307,16487307,13729684,0
2010,699,2,156,"H3","2829",8,6588,6588,135721,6
2010,699,1,156,"H3","282911",8,7455876,7455876,4480407,0
2010,699,1,156,"H3","282990",8,1336055,1336055,1773126,0
2010,699,2,156,"H3","282990",8,6588,6588,135721,6
2010,699,1,156,"H3","2830",1,,10593305,5004345,0
2010,699,1,156,"H3","283090",8,510164,510164,500217,0
2010,699,1,156,"H3","283190",8,10000,10000,25602,0
2010,699,2,156,"H3","283190",8,199020,199020,692381,6
2010,699,1,156,"H3","283220",8,132998,132998,69372,0
2010,699,1,156,"H3","283230",8,112792,112792,95187,0
2010,699,1,156,"H3","283311",8,13038585,13038585,1841933,0
2010,699,1,156,"H3","283319",8,26290700,26290700,4443786,0
2010,699,2,156,"H3","283319",8,276057,276057,161366,6
2010,699,1,156,"H3","283321",8,139915,139915,105982,0
2010,699,1,156,"H3","283322",8,411998,411998,176865,0
2010,699,2,156,"H3","283322",8,626326,626326,181857,6
2010,699,1,156,"H3","283324",8,954206,954206,5641168,0
2010,699,1,156,"H3","283327",8,5096148,5096148,2354758,0
2010,699,1,156,"H3","283329",8,4072045,4072045,3883880,0
2010,699,2,156,"H3","283329",1,,,292867,0
2010,699,1,156,"H3","283340",8,250820,250820,245838,0
2010,699,1,156,"H3","2835",1,,52237446,50508251,0
2010,699,2,156,"H3","2835",1,,3090,6312,4
2010,699,1,156,"H3","283522",8,767862,767862,1573649,0
2010,699,1,156,"H3","283524",8,1934630,1934630,2343932,0
2010,699,1,156,"H3","283525",8,3085954,3085954,1156367,0
2010,699,1,156,"H3","283526",8,2842266,2842266,5018546,0
2010,699,1,156,"H3","283529",8,3577983,3577983,3887491,0
2010,699,1,156,"H3","283531",8,34850168,34850168,29296569,0
2010,699,1,156,"H3","2836",1,,90031293,25964719,0
2010,699,2,156,"H3","2836",1,,333885,163339,4
2010,699,1,156,"H3","283620",8,45080580,45080580,10146038,0
2010,699,2,156,"H3","283620",8,102186,102186,23043,6
2010,699,1,156,"H3","283640",8,211145,211145,222262,0
2010,699,2,156,"H3","283640",8,1966,1966,2367,6
2010,699,1,156,"H3","283699",8,12602585,12602585,6788448,0
2010,699,2,156,"H3","283699",8,53742,53742,71010,6
2010,699,1,156,"H3","283711",8,958560,958560,1703049,0
2010,699,1,156,"H3","283719",8,112000,112000,248492,0
2010,699,1,156,"H3","2839",1,,7600532,4517584,0
2010,699,2,156,"H3","2839",1,,,411072,0
2010,699,1,156,"H3","283911",8,597587,597587,294941,0
2010,699,1,156,"H3","283919",8,630362,630362,337268,0
2010,699,2,156,"H3","283919",1,,,332006,0
2010,699,1,156,"H3","283990",8,6372583,6372583,3885375,0
2010,699,2,156,"H3","283990",8,63911,63911,79066,6
2010,699,1,156,"H3","2840",8,1198021,1198021,1404938,0
2010,699,2,156,"H3","2840",8,25522,25522,52309,6
2010,699,1,156,"H3","284019",8,163600,163600,83275,0
2010,699,1,156,"H3","284020",8,466551,466551,804590,0
2010,699,2,156,"H3","284020",8,25522,25522,52309,6
2010,699,1,156,"H3","2841",1,,1931178,3387650,0
2010,699,2,156,"H3","2841",1,,225104,303046,4
2010,699,1,156,"H3","284170",8,6000,6000,105747,0
2010,699,1,156,"H3","2842",1,,1370926,1627348,0
2010,699,2,156,"H3","2842",1,,,625066,0
2010,699,1,156,"H3","284210",8,754140,754140,503027,0
2010,699,2,156,"H3","284210",1,,,119754,0
2010,699,1,156,"H3","284290",8,616786,616786,1124321,0
2010,699,2,156,"H3","284290",1,,,505312,0
2010,699,1,156,"H3","2843",1,,2861,22528008,0
2010,699,1,156,"H3","284310",8,433,433,280273,0
2010,699,1,156,"H3","284321",8,20,20,8496,0
2010,699,1,156,"H3","284330",8,1,1,2437,0
2010,699,1,156,"H3","284390",8,1192,1192,21349741,0
2010,699,1,156,"H3","284610",8,176543,176543,982662,0
2010,699,2,156,"H3","284610",1,,,11406,0
2010,699,1,156,"H3","284690",8,61994,61994,537359,0
2010,699,1,156,"H3","2847",8,563869,563869,272750,0
2010,699,1,156,"H3","284700",8,563869,563869,272750,0
2010,699,1,156,"H3","2848",1,,2598,6289,0
2010,699,2,156,"H3","2848",1,,,45,0
2010,699,1,156,"H3","284800",8,2598,2598,6289,0
2010,699,2,156,"H3","284800",1,,,45,0
2010,699,1,156,"H3","2849",1,,36119934,31132940,0
2010,699,2,156,"H3","2849",1,,551409,798524,4
2010,699,1,156,"H3","284920",8,4226129,4226129,7320359,0
2010,699,2,156,"H3","284920",8,551397,551397,798065,6
2010,699,1,156,"H3","284990",8,139949,139949,2888115,0
2010,699,2,156,"H3","284990",8,13,13,458,6
2010,699,1,156,"H3","285000",8,738580,738580,8927354,0
2010,699,2,156,"H3","285000",8,1127,1127,48845,6
2010,699,1,156,"H3","2853",1,,305178,1052985,0
2010,699,2,156,"H3","2853",1,,,32336,0
2010,699,1,156,"H3","2901",1,,5112272,14577661,0
2010,699,2,156,"H3","2901",1,,,142374,0
2010,699,1,156,"H3","290121",8,8429,8429,14426,0
2010,699,2,156,"H3","290121",8,2,2,2,6
2010,699,1,156,"H3","290122",8,40300,40300,446396,0
2010,699,1,156,"H3","290123",8,3996502,3996502,6407060,0
2010,699,1,156,"H3","290124",8,13000,13000,84351,0
2010,699,1,156,"H3","290129",8,1052127,1052127,7616689,0
2010,699,2,156,"H3","290129",1,,,142372,0
2010,699,1,156,"H3","2902",1,,20517292,78371332,0
2010,699,2,156,"H3","2902",1,,,314901512,0
2010,699,1,156,"H3","290219",8,14474094,14474094,58874945,0
2010,699,2,156,"H3","290219",1,,,79856,0
2010,699,1,156,"H3","290220",8,6000,6000,40661,0
2010,699,2,156,"H3","290243",8,5901533,5901533,5467455,6
2010,699,1,156,"H3","2903",1,,27037709,77182144,0
2010,699,2,156,"H3","2903",1,,,2074849,0
2010,699,1,156,"H3","290312",8,7397142,7397142,6008783,0
2010,699,2,156,"H3","290313",1,,,39025,0
2010,699,1,156,"H3","290313",8,60000,60000,145014,0
2010,699,1,156,"H3","290319",8,1271062,1271062,4182980,0
2010,699,2,156,"H3","290319",1,,,226,0
2010,699,1,156,"H3","290321",8,39984,39984,63781,0
2010,699,1,156,"H3","290323",8,214032,214032,300082,0
2010,699,1,156,"H3","290329",8,253008,253008,1130945,0
2010,699,1,156,"H3","290344",8,623796,623796,1745665,0
2010,699,1,156,"H3","290345",8,363406,363406,575400,0
2010,699,1,156,"H3","290349",8,4670364,4670364,9084819,0
2010,699,2,156,"H3","290349",8,312,312,780,6
2010,699,1,156,"H3","290359",8,3523748,3523748,8102246,0
2010,699,2,156,"H3","290359",1,,,879602,0
2010,699,2,156,"H3","290362",1,,,92126,0
2010,699,1,156,"H3","290369",8,5154789,5154789,28948974,0
2010,699,2,156,"H3","290369",1,,,333713,0
2010,699,1,156,"H3","290410",8,4350867,4350867,12219947,0
2010,699,2,156,"H3","290410",8,5478861,5478861,9658813,6
2010,699,1,156,"H3","2905",1,,16914819,30021483,0
2010,699,2,156,"H3","2905",1,,,28299460,0
2010,699,1,156,"H3","290512",8,250600,250600,422394,0
2010,699,2,156,"H3","290512",8,63842,63842,74350,6
2010,699,1,156,"H3","290516",8,124465,124465,695263,0
2010,699,2,156,"H3","290516",8,33774,33774,38718,6
2010,699,1,156,"H3","290517",8,2180,2180,13967,0
2010,699,2,156,"H3","290517",8,342822,342822,502423,6
2010,699,1,156,"H3","290519",8,565567,565567,2242329,0
2010,699,2,156,"H3","290519",8,61522,61522,142500,6
2010,699,1,156,"H3","290522",8,334915,334915,2321595,0
2010,699,2,156,"H3","290522",8,81910,81910,689044,6
2010,699,1,156,"H3","290529",8,120533,120533,806432,0
2010,699,2,156,"H3","290529",8,853,853,16737,6
2010,699,1,156,"H3","290532",8,3143961,3143961,4311471,0
2010,699,1,156,"H3","290539",8,630375,630375,2618713,0
2010,699,2,156,"H3","290539",8,843804,843804,1547843,6
2010,699,1,156,"H3","290541",8,108425,108425,427819,0
2010,699,1,156,"H3","290544",8,80061,80061,78206,0
2010,699,1,156,"H3","2906",1,,3723255,23213121,0
2010,699,2,156,"H3","2906",1,,,97455538,0
2010,699,1,156,"H3","290611",8,100,100,9256,0
2010,699,2,156,"H3","290611",1,,,96383454,0
2010,699,1,156,"H3","290612",8,102978,102978,1093263,0
2010,699,2,156,"H3","290612",8,13917,13917,35393,6
2010,699,1,156,"H3","290613",8,241069,241069,4114116,0
2010,699,2,156,"H3","290613",8,2361,2361,55275,6
2010,699,1,156,"H3","290619",8,1106392,1106392,8979259,0
2010,699,2,156,"H3","290619",1,,,109792,0
2010,699,1,156,"H3","290621",8,57200,57200,182811,0
2010,699,2,156,"H3","290621",8,165975,165975,326229,6
2010,699,1,156,"H3","290629",8,2215516,2215516,8834415,0
2010,699,2,156,"H3","290629",1,,,545395,0
2010,699,1,156,"H3","2907",8,36758767,36758767,88001403,0
2010,699,2,156,"H3","2907",8,4961786,4961786,10980702,6
2010,699,1,156,"H3","290711",8,20416073,20416073,34469795,0
2010,699,2,156,"H3","290711",8,410792,410792,361493,6
2010,699,1,156,"H3","290712",8,2986468,2986468,9825036,0
2010,699,2,156,"H3","290712",8,1491668,1491668,3795779,6
2010,699,2,156,"H3","290715",8,45502,45502,166452,6
2010,699,1,156,"H3","290715",8,11053603,11053603,32158344,0
2010,699,1,156,"H3","290721",8,59953,59953,384093,0
2010,699,2,156,"H3","290721",8,1604,1604,9374,6
2010,699,1,156,"H3","290729",8,1083015,1083015,4460332,0
2010,699,2,156,"H3","290729",8,208934,208934,1876153,6
2010,699,1,156,"H3","2908",1,,6614176,16488691,0
2010,699,2,156,"H3","2908",1,,,7225101,0
2010,699,1,156,"H3","290811",8,160000,160000,309467,0
2010,699,1,156,"H3","290819",8,2154754,2154754,4975395,0
2010,699,2,156,"H3","290819",8,283650,283650,2262252,6
2010,699,1,156,"H3","290891",8,7000,7000,93813,0
2010,699,1,156,"H3","290899",8,4292422,4292422,11110015,0
2010,699,2,156,"H3","290899",1,,,4962848,0
2010,699,1,156,"H3","2909",1,,9227993,42650291,0
2010,699,2,156,"H3","2909",1,,,10239265,0
2010,699,1,156,"H3","290919",8,3835847,3835847,13979213,0
2010,699,2,156,"H3","290919",1,,,167092,0
2010,699,1,156,"H3","290920",8,145047,145047,1582351,0
2010,699,1,156,"H3","290944",8,66644,66644,142690,0
2010,699,2,156,"H3","290944",8,248711,248711,406311,6
2010,699,1,156,"H3","290960",8,1785125,1785125,4692992,0
2010,699,2,156,"H3","290960",8,25728,25728,86568,6
2010,699,1,156,"H3","2910",1,,5372974,13031083,0
2010,699,2,156,"H3","2910",1,,43653,246330,4
2010,699,1,156,"H3","291030",8,5249949,5249949,11178143,0
2010,699,1,156,"H3","291090",8,101100,101100,1506488,0
2010,699,2,156,"H3","291090",8,43653,43653,246330,6
2010,699,1,156,"H3","2911",1,,101059,872177,0
2010,699,1,156,"H3","291100",8,101059,101059,872177,0
